case_id,activity,timestamp,resource,vendor_id,vendor_name,material_id,material_desc,quantity,unit_price,total_value,currency,department,plant_id
PO514787,Onay Bekliyor,2024-07-04 00:00:00,ayse,V020,Tedarikçi_20,M0010,Malzeme_10,8,242.68,1941.44,TRY,PRD,PLT3
PO515308,Talep Oluşturuldu,2024-11-12 00:00:00,admin,V021,Tedarikçi_21,M0128,Malzeme_128,191,361.06,68962.46,EUR,FIN,PLT2
PO515308,Onay Bekliyor,2024-11-12 00:00:00,ali,V021,Tedarikçi_21,M0128,Malzeme_128,191,361.06,68962.46,EUR,FIN,PLT2
PO515308,Onaylandı,2024-11-13 02:36:33,ali,V021,Tedarikçi_21,M0128,Malzeme_128,191,361.06,68962.46,EUR,FIN,PLT2
PO515319,Talep Oluşturuldu,2024-06-01 00:00:00,erdem,V036,Tedarikçi_36,M0063,Malzeme_63,405,403.12,163263.6,TRY,FIN,PLT2
PO515319,Onay Bekliyor,2024-06-01 00:00:00,admin,V036,Tedarikçi_36,M0063,Malzeme_63,405,403.12,163263.6,TRY,FIN,PLT2
PO515319,Onaylandı,2024-06-03 13:29:33,admin,V036,Tedarikçi_36,M0063,Malzeme_63,405,403.12,163263.6,TRY,FIN,PLT2
PO515319,Sevk Edildi,2024-06-07 14:29:33,erdem,V036,Tedarikçi_36,M0063,Malzeme_63,405,403.12,163263.6,TRY,FIN,PLT2
PO515319,Teslim Edildi,2024-06-22 15:29:33,erdem,V036,Tedarikçi_36,M0063,Malzeme_63,405,403.12,163263.6,TRY,FIN,PLT2
PO515411,Talep Oluşturuldu,2024-11-08 00:00:00,ali,V038,Tedarikçi_38,M0043,Malzeme_43,322,136.38,43914.36,TRY,FIN,PLT2
PO515411,Onay Bekliyor,2024-11-08 00:00:00,ayse,V038,Tedarikçi_38,M0043,Malzeme_43,322,136.38,43914.36,TRY,FIN,PLT2
PO515411,Onaylandı,2024-11-09 23:00:43,ayse,V038,Tedarikçi_38,M0043,Malzeme_43,322,136.38,43914.36,TRY,FIN,PLT2
PO515411,Sevk Edildi,2024-11-15 06:00:43,ali,V038,Tedarikçi_38,M0043,Malzeme_43,322,136.38,43914.36,TRY,FIN,PLT2
PO515411,Teslim Edildi,2024-11-23 10:00:43,ali,V038,Tedarikçi_38,M0043,Malzeme_43,322,136.38,43914.36,TRY,FIN,PLT2
PO515489,Talep Oluşturuldu,2024-06-28 00:00:00,admin,V033,Tedarikçi_33,M0157,Malzeme_157,583,135.55,79025.65,USD,SAT,PLT1
PO515489,Onay Bekliyor,2024-06-28 00:00:00,ali,V033,Tedarikçi_33,M0157,Malzeme_157,583,135.55,79025.65,USD,SAT,PLT1
PO515663,Talep Oluşturuldu,2024-11-05 00:00:00,admin,V006,Tedarikçi_6,M0036,Malzeme_36,14,213.94,2995.16,TRY,FIN,PLT1
PO515663,Onay Bekliyor,2024-11-05 00:00:00,mehmet,V006,Tedarikçi_6,M0036,Malzeme_36,14,213.94,2995.16,TRY,FIN,PLT1
PO515663,Onaylandı,2024-11-05 09:49:21,mehmet,V006,Tedarikçi_6,M0036,Malzeme_36,14,213.94,2995.16,TRY,FIN,PLT1
PO515663,Sevk Edildi,2024-11-08 14:49:21,admin,V006,Tedarikçi_6,M0036,Malzeme_36,14,213.94,2995.16,TRY,FIN,PLT1
PO515663,Teslim Edildi,2024-11-11 17:49:21,admin,V006,Tedarikçi_6,M0036,Malzeme_36,14,213.94,2995.16,TRY,FIN,PLT1
PO515847,Talep Oluşturuldu,2024-06-06 00:00:00,ayse,V018,Tedarikçi_18,M0131,Malzeme_131,196,166.15,32565.4,EUR,SAT,PLT3
PO515847,Onay Bekliyor,2024-06-06 00:00:00,ali,V018,Tedarikçi_18,M0131,Malzeme_131,196,166.15,32565.4,EUR,SAT,PLT3
PO515847,Onaylandı,2024-06-07 17:12:00,ali,V018,Tedarikçi_18,M0131,Malzeme_131,196,166.15,32565.4,EUR,SAT,PLT3
PO516535,Talep Oluşturuldu,2024-03-11 00:00:00,erdem,V037,Tedarikçi_37,M0121,Malzeme_121,658,287.57,189221.06,TRY,SAT,PLT1
PO516535,Onay Bekliyor,2024-03-11 00:00:00,ali,V037,Tedarikçi_37,M0121,Malzeme_121,658,287.57,189221.06,TRY,SAT,PLT1
PO516535,Onaylandı,2024-03-13 09:18:41,ali,V037,Tedarikçi_37,M0121,Malzeme_121,658,287.57,189221.06,TRY,SAT,PLT1
PO516577,Talep Oluşturuldu,2024-02-24 00:00:00,mehmet,V047,Tedarikçi_47,M0110,Malzeme_110,194,17.99,3490.06,EUR,LOG,PLT3
PO516577,Onay Bekliyor,2024-02-24 00:00:00,erdem,V047,Tedarikçi_47,M0110,Malzeme_110,194,17.99,3490.06,EUR,LOG,PLT3
PO516577,Onaylandı,2024-02-25 04:23:09,erdem,V047,Tedarikçi_47,M0110,Malzeme_110,194,17.99,3490.06,EUR,LOG,PLT3
PO516658,Talep Oluşturuldu,2024-03-07 00:00:00,ayse,V007,Tedarikçi_7,M0109,Malzeme_109,692,132.59,91752.28,USD,FIN,PLT3
PO516658,Onay Bekliyor,2024-03-07 00:00:00,ayse,V007,Tedarikçi_7,M0109,Malzeme_109,692,132.59,91752.28,USD,FIN,PLT3
PO516938,Talep Oluşturuldu,2024-09-18 00:00:00,admin,V022,Tedarikçi_22,M0147,Malzeme_147,596,281.97,168054.12,USD,SAT,PLT3
PO516938,Onay Bekliyor,2024-09-18 00:00:00,ayse,V022,Tedarikçi_22,M0147,Malzeme_147,596,281.97,168054.12,USD,SAT,PLT3
PO516938,Onaylandı,2024-09-20 09:36:47,ayse,V022,Tedarikçi_22,M0147,Malzeme_147,596,281.97,168054.12,USD,SAT,PLT3
PO516938,Sevk Edildi,2024-09-25 16:36:47,admin,V022,Tedarikçi_22,M0147,Malzeme_147,596,281.97,168054.12,USD,SAT,PLT3
PO516938,Teslim Edildi,2024-10-14 22:36:47,admin,V022,Tedarikçi_22,M0147,Malzeme_147,596,281.97,168054.12,USD,SAT,PLT3
PO516960,Talep Oluşturuldu,2024-07-05 00:00:00,mehmet,V045,Tedarikçi_45,M0150,Malzeme_150,537,431.47,231699.39,USD,FIN,PLT1
PO516960,Onay Bekliyor,2024-07-05 00:00:00,ayse,V045,Tedarikçi_45,M0150,Malzeme_150,537,431.47,231699.39,USD,FIN,PLT1
PO516982,Talep Oluşturuldu,2024-11-22 00:00:00,ali,V029,Tedarikçi_29,M0143,Malzeme_143,606,399.29,241969.74,EUR,LOG,PLT1
PO516982,Onay Bekliyor,2024-11-22 00:00:00,ali,V029,Tedarikçi_29,M0143,Malzeme_143,606,399.29,241969.74,EUR,LOG,PLT1
PO516982,Onaylandı,2024-11-24 10:38:16,ali,V029,Tedarikçi_29,M0143,Malzeme_143,606,399.29,241969.74,EUR,LOG,PLT1
PO516982,Sevk Edildi,2024-11-25 17:38:16,ali,V029,Tedarikçi_29,M0143,Malzeme_143,606,399.29,241969.74,EUR,LOG,PLT1
PO516982,Teslim Edildi,2024-12-03 17:38:16,ali,V029,Tedarikçi_29,M0143,Malzeme_143,606,399.29,241969.74,EUR,LOG,PLT1
PO517002,Talep Oluşturuldu,2024-07-20 00:00:00,ayse,V031,Tedarikçi_31,M0092,Malzeme_92,587,67.94,39880.78,EUR,PRD,PLT3
PO517002,Onay Bekliyor,2024-07-20 00:00:00,mehmet,V031,Tedarikçi_31,M0092,Malzeme_92,587,67.94,39880.78,EUR,PRD,PLT3
PO517002,Onaylandı,2024-07-22 03:09:20,mehmet,V031,Tedarikçi_31,M0092,Malzeme_92,587,67.94,39880.78,EUR,PRD,PLT3
PO517002,Sevk Edildi,2024-07-30 06:09:20,ayse,V031,Tedarikçi_31,M0092,Malzeme_92,587,67.94,39880.78,EUR,PRD,PLT3
PO517002,Teslim Edildi,2024-08-12 10:09:20,ayse,V031,Tedarikçi_31,M0092,Malzeme_92,587,67.94,39880.78,EUR,PRD,PLT3
PO517227,Talep Oluşturuldu,2024-06-28 00:00:00,ali,V011,Tedarikçi_11,M0169,Malzeme_169,524,384.45,201451.8,USD,LOG,PLT3
PO517227,Onay Bekliyor,2024-06-28 00:00:00,ayse,V011,Tedarikçi_11,M0169,Malzeme_169,524,384.45,201451.8,USD,LOG,PLT3
PO517227,Onaylandı,2024-06-30 10:50:36,ayse,V011,Tedarikçi_11,M0169,Malzeme_169,524,384.45,201451.8,USD,LOG,PLT3
PO517358,Talep Oluşturuldu,2024-07-02 00:00:00,admin,V048,Tedarikçi_48,M0003,Malzeme_3,70,329.32,23052.4,USD,LOG,PLT2
PO517358,Onay Bekliyor,2024-07-02 00:00:00,ali,V048,Tedarikçi_48,M0003,Malzeme_3,70,329.32,23052.4,USD,LOG,PLT2
PO517358,Onaylandı,2024-07-03 23:25:41,ali,V048,Tedarikçi_48,M0003,Malzeme_3,70,329.32,23052.4,USD,LOG,PLT2
PO517358,Sevk Edildi,2024-07-08 07:25:41,admin,V048,Tedarikçi_48,M0003,Malzeme_3,70,329.32,23052.4,USD,LOG,PLT2
PO517358,Teslim Edildi,2024-07-24 12:25:41,admin,V048,Tedarikçi_48,M0003,Malzeme_3,70,329.32,23052.4,USD,LOG,PLT2
PO517378,Talep Oluşturuldu,2024-11-08 00:00:00,ali,V015,Tedarikçi_15,M0111,Malzeme_111,181,221.58,40105.98,USD,PRD,PLT1
PO517378,Onay Bekliyor,2024-11-08 00:00:00,admin,V015,Tedarikçi_15,M0111,Malzeme_111,181,221.58,40105.98,USD,PRD,PLT1
PO517378,Onaylandı,2024-11-09 21:47:29,admin,V015,Tedarikçi_15,M0111,Malzeme_111,181,221.58,40105.98,USD,PRD,PLT1
PO517378,Sevk Edildi,2024-11-16 23:47:29,ali,V015,Tedarikçi_15,M0111,Malzeme_111,181,221.58,40105.98,USD,PRD,PLT1
PO517378,Teslim Edildi,2024-12-06 02:47:29,ali,V015,Tedarikçi_15,M0111,Malzeme_111,181,221.58,40105.98,USD,PRD,PLT1
PO517428,Talep Oluşturuldu,2024-11-13 00:00:00,ali,V026,Tedarikçi_26,M0060,Malzeme_60,478,301.93,144322.54,EUR,LOG,PLT1
PO517428,Onay Bekliyor,2024-11-13 00:00:00,ayse,V026,Tedarikçi_26,M0060,Malzeme_60,478,301.93,144322.54,EUR,LOG,PLT1
PO517428,Onaylandı,2024-11-14 14:20:41,ayse,V026,Tedarikçi_26,M0060,Malzeme_60,478,301.93,144322.54,EUR,LOG,PLT1
PO517428,Sevk Edildi,2024-11-19 20:20:41,ali,V026,Tedarikçi_26,M0060,Malzeme_60,478,301.93,144322.54,EUR,LOG,PLT1
PO517428,Teslim Edildi,2024-11-23 21:20:41,ali,V026,Tedarikçi_26,M0060,Malzeme_60,478,301.93,144322.54,EUR,LOG,PLT1
PO517745,Talep Oluşturuldu,2024-10-04 00:00:00,ali,V010,Tedarikçi_10,M0168,Malzeme_168,303,295.81,89630.43,EUR,LOG,PLT3
PO517745,Onay Bekliyor,2024-10-04 00:00:00,ayse,V010,Tedarikçi_10,M0168,Malzeme_168,303,295.81,89630.43,EUR,LOG,PLT3
PO517745,Onaylandı,2024-10-04 16:10:07,ayse,V010,Tedarikçi_10,M0168,Malzeme_168,303,295.81,89630.43,EUR,LOG,PLT3
PO517745,Sevk Edildi,2024-10-05 22:10:07,ali,V010,Tedarikçi_10,M0168,Malzeme_168,303,295.81,89630.43,EUR,LOG,PLT3
PO517745,Teslim Edildi,2024-10-12 03:10:07,ali,V010,Tedarikçi_10,M0168,Malzeme_168,303,295.81,89630.43,EUR,LOG,PLT3
PO517746,Talep Oluşturuldu,2024-04-25 00:00:00,mehmet,V031,Tedarikçi_31,M0119,Malzeme_119,733,72.17,52900.61,TRY,FIN,PLT3
PO517746,Onay Bekliyor,2024-04-25 00:00:00,mehmet,V031,Tedarikçi_31,M0119,Malzeme_119,733,72.17,52900.61,TRY,FIN,PLT3
PO517746,Onaylandı,2024-04-27 10:03:57,mehmet,V031,Tedarikçi_31,M0119,Malzeme_119,733,72.17,52900.61,TRY,FIN,PLT3
PO517746,Sevk Edildi,2024-04-29 18:03:57,mehmet,V031,Tedarikçi_31,M0119,Malzeme_119,733,72.17,52900.61,TRY,FIN,PLT3
PO517746,Teslim Edildi,2024-05-09 19:03:57,mehmet,V031,Tedarikçi_31,M0119,Malzeme_119,733,72.17,52900.61,TRY,FIN,PLT3
PO517853,Talep Oluşturuldu,2024-10-01 00:00:00,mehmet,V036,Tedarikçi_36,M0095,Malzeme_95,87,380.89,33137.43,USD,FIN,PLT2
PO517853,Onay Bekliyor,2024-10-01 00:00:00,ayse,V036,Tedarikçi_36,M0095,Malzeme_95,87,380.89,33137.43,USD,FIN,PLT2
PO517853,Onaylandı,2024-10-02 00:28:33,ayse,V036,Tedarikçi_36,M0095,Malzeme_95,87,380.89,33137.43,USD,FIN,PLT2
PO517903,Talep Oluşturuldu,2024-02-07 00:00:00,ali,V043,Tedarikçi_43,M0129,Malzeme_129,871,189.19,164784.49,USD,LOG,PLT1
PO517903,Onay Bekliyor,2024-02-07 00:00:00,erdem,V043,Tedarikçi_43,M0129,Malzeme_129,871,189.19,164784.49,USD,LOG,PLT1
PO518016,Talep Oluşturuldu,2024-09-15 00:00:00,ali,V040,Tedarikçi_40,M0179,Malzeme_179,719,115.83,83281.77,EUR,SAT,PLT2
PO518016,Onay Bekliyor,2024-09-15 00:00:00,ayse,V040,Tedarikçi_40,M0179,Malzeme_179,719,115.83,83281.77,EUR,SAT,PLT2
PO518016,Onaylandı,2024-09-17 07:44:40,ayse,V040,Tedarikçi_40,M0179,Malzeme_179,719,115.83,83281.77,EUR,SAT,PLT2
PO518016,Sevk Edildi,2024-09-23 14:44:40,ali,V040,Tedarikçi_40,M0179,Malzeme_179,719,115.83,83281.77,EUR,SAT,PLT2
PO518016,Teslim Edildi,2024-09-25 18:44:40,ali,V040,Tedarikçi_40,M0179,Malzeme_179,719,115.83,83281.77,EUR,SAT,PLT2
PO518161,Talep Oluşturuldu,2024-12-04 00:00:00,erdem,V025,Tedarikçi_25,M0096,Malzeme_96,389,244.82,95234.98,USD,SAT,PLT2
PO518161,Onay Bekliyor,2024-12-04 00:00:00,erdem,V025,Tedarikçi_25,M0096,Malzeme_96,389,244.82,95234.98,USD,SAT,PLT2
PO518167,Talep Oluşturuldu,2024-11-03 00:00:00,erdem,V024,Tedarikçi_24,M0133,Malzeme_133,514,178.55,91774.7,EUR,SAT,PLT1
PO518167,Onay Bekliyor,2024-11-03 00:00:00,erdem,V024,Tedarikçi_24,M0133,Malzeme_133,514,178.55,91774.7,EUR,SAT,PLT1
PO518167,Onaylandı,2024-11-03 16:39:00,erdem,V024,Tedarikçi_24,M0133,Malzeme_133,514,178.55,91774.7,EUR,SAT,PLT1
PO518167,Sevk Edildi,2024-11-06 19:39:00,erdem,V024,Tedarikçi_24,M0133,Malzeme_133,514,178.55,91774.7,EUR,SAT,PLT1
PO518167,Teslim Edildi,2024-11-17 22:39:00,erdem,V024,Tedarikçi_24,M0133,Malzeme_133,514,178.55,91774.7,EUR,SAT,PLT1
PO518313,Talep Oluşturuldu,2024-01-14 00:00:00,admin,V030,Tedarikçi_30,M0067,Malzeme_67,720,209.57,150890.4,TRY,PRD,PLT1
PO518313,Onay Bekliyor,2024-01-14 00:00:00,ali,V030,Tedarikçi_30,M0067,Malzeme_67,720,209.57,150890.4,TRY,PRD,PLT1
PO518313,Onaylandı,2024-01-14 20:57:20,ali,V030,Tedarikçi_30,M0067,Malzeme_67,720,209.57,150890.4,TRY,PRD,PLT1
PO518723,Talep Oluşturuldu,2024-05-25 00:00:00,ali,V004,Tedarikçi_4,M0005,Malzeme_5,713,241.82,172417.66,TRY,SAT,PLT1
PO518723,Onay Bekliyor,2024-05-25 00:00:00,admin,V004,Tedarikçi_4,M0005,Malzeme_5,713,241.82,172417.66,TRY,SAT,PLT1
PO518723,Talep Oluşturuldu,2024-12-02 00:00:00,admin,V046,Tedarikçi_46,M0031,Malzeme_31,671,40.14,26933.94,USD,FIN,PLT1
PO518723,Onay Bekliyor,2024-12-02 00:00:00,ali,V046,Tedarikçi_46,M0031,Malzeme_31,671,40.14,26933.94,USD,FIN,PLT1
PO518723,Onaylandı,2024-12-03 18:11:54,ali,V046,Tedarikçi_46,M0031,Malzeme_31,671,40.14,26933.94,USD,FIN,PLT1
PO518723,Sevk Edildi,2024-12-12 02:11:54,admin,V046,Tedarikçi_46,M0031,Malzeme_31,671,40.14,26933.94,USD,FIN,PLT1
PO518723,Teslim Edildi,2024-12-19 03:11:54,admin,V046,Tedarikçi_46,M0031,Malzeme_31,671,40.14,26933.94,USD,FIN,PLT1
PO518928,Talep Oluşturuldu,2024-04-12 00:00:00,erdem,V047,Tedarikçi_47,M0053,Malzeme_53,778,210.45,163730.1,USD,FIN,PLT2
PO518928,Onay Bekliyor,2024-04-12 00:00:00,admin,V047,Tedarikçi_47,M0053,Malzeme_53,778,210.45,163730.1,USD,FIN,PLT2
PO518928,Onaylandı,2024-04-14 02:58:18,admin,V047,Tedarikçi_47,M0053,Malzeme_53,778,210.45,163730.1,USD,FIN,PLT2
PO519250,Talep Oluşturuldu,2024-02-19 00:00:00,admin,V044,Tedarikçi_44,M0115,Malzeme_115,803,265.02,212811.06,TRY,SAT,PLT1
PO519250,Onay Bekliyor,2024-02-19 00:00:00,mehmet,V044,Tedarikçi_44,M0115,Malzeme_115,803,265.02,212811.06,TRY,SAT,PLT1
PO519250,Onaylandı,2024-02-20 01:26:47,mehmet,V044,Tedarikçi_44,M0115,Malzeme_115,803,265.02,212811.06,TRY,SAT,PLT1
PO519250,Sevk Edildi,2024-02-26 02:26:47,admin,V044,Tedarikçi_44,M0115,Malzeme_115,803,265.02,212811.06,TRY,SAT,PLT1
PO519250,Teslim Edildi,2024-03-14 05:26:47,admin,V044,Tedarikçi_44,M0115,Malzeme_115,803,265.02,212811.06,TRY,SAT,PLT1
PO519401,Talep Oluşturuldu,2024-04-02 00:00:00,mehmet,V003,Tedarikçi_3,M0038,Malzeme_38,304,208.95,63520.8,TRY,LOG,PLT3
PO519401,Onay Bekliyor,2024-04-02 00:00:00,erdem,V003,Tedarikçi_3,M0038,Malzeme_38,304,208.95,63520.8,TRY,LOG,PLT3
PO519401,Onaylandı,2024-04-04 08:39:20,erdem,V003,Tedarikçi_3,M0038,Malzeme_38,304,208.95,63520.8,TRY,LOG,PLT3
PO519646,Talep Oluşturuldu,2024-09-22 00:00:00,ayse,V018,Tedarikçi_18,M0086,Malzeme_86,13,495.82,6445.66,EUR,SAT,PLT1
PO519646,Onay Bekliyor,2024-09-22 00:00:00,erdem,V018,Tedarikçi_18,M0086,Malzeme_86,13,495.82,6445.66,EUR,SAT,PLT1
PO519646,Onaylandı,2024-09-24 06:13:40,erdem,V018,Tedarikçi_18,M0086,Malzeme_86,13,495.82,6445.66,EUR,SAT,PLT1
PO519710,Talep Oluşturuldu,2024-10-04 00:00:00,erdem,V025,Tedarikçi_25,M0190,Malzeme_190,671,363.75,244076.25,TRY,FIN,PLT3
PO519710,Onay Bekliyor,2024-10-04 00:00:00,mehmet,V025,Tedarikçi_25,M0190,Malzeme_190,671,363.75,244076.25,TRY,FIN,PLT3
PO519710,Onaylandı,2024-10-06 08:14:13,mehmet,V025,Tedarikçi_25,M0190,Malzeme_190,671,363.75,244076.25,TRY,FIN,PLT3
PO519739,Talep Oluşturuldu,2024-08-01 00:00:00,ali,V043,Tedarikçi_43,M0181,Malzeme_181,567,437.4,248005.8,EUR,LOG,PLT3
PO519739,Onay Bekliyor,2024-08-01 00:00:00,ali,V043,Tedarikçi_43,M0181,Malzeme_181,567,437.4,248005.8,EUR,LOG,PLT3
PO519739,Onaylandı,2024-08-03 11:16:05,ali,V043,Tedarikçi_43,M0181,Malzeme_181,567,437.4,248005.8,EUR,LOG,PLT3
PO519739,Sevk Edildi,2024-08-07 18:16:05,ali,V043,Tedarikçi_43,M0181,Malzeme_181,567,437.4,248005.8,EUR,LOG,PLT3
PO519739,Teslim Edildi,2024-08-12 21:16:05,ali,V043,Tedarikçi_43,M0181,Malzeme_181,567,437.4,248005.8,EUR,LOG,PLT3
PO519824,Talep Oluşturuldu,2024-01-30 00:00:00,ayse,V009,Tedarikçi_9,M0021,Malzeme_21,709,442.78,313931.02,USD,FIN,PLT1
PO519824,Onay Bekliyor,2024-01-30 00:00:00,erdem,V009,Tedarikçi_9,M0021,Malzeme_21,709,442.78,313931.02,USD,FIN,PLT1
PO519824,Onaylandı,2024-01-31 23:23:34,erdem,V009,Tedarikçi_9,M0021,Malzeme_21,709,442.78,313931.02,USD,FIN,PLT1
PO519824,Sevk Edildi,2024-02-05 23:23:34,ayse,V009,Tedarikçi_9,M0021,Malzeme_21,709,442.78,313931.02,USD,FIN,PLT1
PO519824,Teslim Edildi,2024-02-23 23:23:34,ayse,V009,Tedarikçi_9,M0021,Malzeme_21,709,442.78,313931.02,USD,FIN,PLT1
PO519933,Talep Oluşturuldu,2024-08-09 00:00:00,mehmet,V037,Tedarikçi_37,M0030,Malzeme_30,369,462.97,170835.93,USD,PRD,PLT1
PO519933,Onay Bekliyor,2024-08-09 00:00:00,ali,V037,Tedarikçi_37,M0030,Malzeme_30,369,462.97,170835.93,USD,PRD,PLT1
PO519933,Onaylandı,2024-08-11 06:52:41,ali,V037,Tedarikçi_37,M0030,Malzeme_30,369,462.97,170835.93,USD,PRD,PLT1
PO520085,Talep Oluşturuldu,2024-08-23 00:00:00,mehmet,V017,Tedarikçi_17,M0049,Malzeme_49,630,486.18,306293.4,USD,LOG,PLT1
PO520085,Onay Bekliyor,2024-08-23 00:00:00,mehmet,V017,Tedarikçi_17,M0049,Malzeme_49,630,486.18,306293.4,USD,LOG,PLT1
PO520085,Onaylandı,2024-08-24 13:00:57,mehmet,V017,Tedarikçi_17,M0049,Malzeme_49,630,486.18,306293.4,USD,LOG,PLT1
PO520085,Sevk Edildi,2024-09-03 19:00:57,mehmet,V017,Tedarikçi_17,M0049,Malzeme_49,630,486.18,306293.4,USD,LOG,PLT1
PO520085,Teslim Edildi,2024-09-14 22:00:57,mehmet,V017,Tedarikçi_17,M0049,Malzeme_49,630,486.18,306293.4,USD,LOG,PLT1
PO520162,Talep Oluşturuldu,2024-08-29 00:00:00,mehmet,V015,Tedarikçi_15,M0010,Malzeme_10,688,459.39,316060.32,USD,LOG,PLT1
PO520162,Onay Bekliyor,2024-08-29 00:00:00,mehmet,V015,Tedarikçi_15,M0010,Malzeme_10,688,459.39,316060.32,USD,LOG,PLT1
PO520162,Onaylandı,2024-08-30 13:09:06,mehmet,V015,Tedarikçi_15,M0010,Malzeme_10,688,459.39,316060.32,USD,LOG,PLT1
PO520162,Sevk Edildi,2024-09-06 15:09:06,mehmet,V015,Tedarikçi_15,M0010,Malzeme_10,688,459.39,316060.32,USD,LOG,PLT1
PO520162,Teslim Edildi,2024-09-21 15:09:06,mehmet,V015,Tedarikçi_15,M0010,Malzeme_10,688,459.39,316060.32,USD,LOG,PLT1
PO520194,Talep Oluşturuldu,2024-06-09 00:00:00,mehmet,V030,Tedarikçi_30,M0097,Malzeme_97,754,130.1,98095.4,TRY,SAT,PLT2
PO520194,Onay Bekliyor,2024-06-09 00:00:00,erdem,V030,Tedarikçi_30,M0097,Malzeme_97,754,130.1,98095.4,TRY,SAT,PLT2
PO520194,Onaylandı,2024-06-10 01:16:37,erdem,V030,Tedarikçi_30,M0097,Malzeme_97,754,130.1,98095.4,TRY,SAT,PLT2
PO520194,Sevk Edildi,2024-06-15 01:16:37,mehmet,V030,Tedarikçi_30,M0097,Malzeme_97,754,130.1,98095.4,TRY,SAT,PLT2
PO520194,Teslim Edildi,2024-07-02 06:16:37,mehmet,V030,Tedarikçi_30,M0097,Malzeme_97,754,130.1,98095.4,TRY,SAT,PLT2
PO520242,Talep Oluşturuldu,2024-11-06 00:00:00,admin,V013,Tedarikçi_13,M0194,Malzeme_194,18,372.06,6697.08,EUR,LOG,PLT2
PO520242,Onay Bekliyor,2024-11-06 00:00:00,mehmet,V013,Tedarikçi_13,M0194,Malzeme_194,18,372.06,6697.08,EUR,LOG,PLT2
PO520242,Onaylandı,2024-11-07 04:09:41,mehmet,V013,Tedarikçi_13,M0194,Malzeme_194,18,372.06,6697.08,EUR,LOG,PLT2
PO520242,Sevk Edildi,2024-11-16 06:09:41,admin,V013,Tedarikçi_13,M0194,Malzeme_194,18,372.06,6697.08,EUR,LOG,PLT2
PO520242,Teslim Edildi,2024-11-30 09:09:41,admin,V013,Tedarikçi_13,M0194,Malzeme_194,18,372.06,6697.08,EUR,LOG,PLT2
PO520258,Talep Oluşturuldu,2024-09-15 00:00:00,admin,V019,Tedarikçi_19,M0055,Malzeme_55,813,215.28,175022.64,USD,PRD,PLT2
PO520258,Onay Bekliyor,2024-09-15 00:00:00,mehmet,V019,Tedarikçi_19,M0055,Malzeme_55,813,215.28,175022.64,USD,PRD,PLT2
PO520258,Onaylandı,2024-09-17 05:04:54,mehmet,V019,Tedarikçi_19,M0055,Malzeme_55,813,215.28,175022.64,USD,PRD,PLT2
PO520258,Sevk Edildi,2024-09-19 10:04:54,admin,V019,Tedarikçi_19,M0055,Malzeme_55,813,215.28,175022.64,USD,PRD,PLT2
PO520258,Teslim Edildi,2024-10-09 13:04:54,admin,V019,Tedarikçi_19,M0055,Malzeme_55,813,215.28,175022.64,USD,PRD,PLT2
PO520266,Talep Oluşturuldu,2024-12-17 00:00:00,ayse,V048,Tedarikçi_48,M0111,Malzeme_111,588,30.99,18222.12,EUR,PRD,PLT2
PO520266,Onay Bekliyor,2024-12-17 00:00:00,ali,V048,Tedarikçi_48,M0111,Malzeme_111,588,30.99,18222.12,EUR,PRD,PLT2
PO520266,Onaylandı,2024-12-19 15:23:35,ali,V048,Tedarikçi_48,M0111,Malzeme_111,588,30.99,18222.12,EUR,PRD,PLT2
PO520343,Talep Oluşturuldu,2024-05-09 00:00:00,erdem,V043,Tedarikçi_43,M0200,Malzeme_200,518,312.3,161771.4,TRY,PRD,PLT3
PO520343,Onay Bekliyor,2024-05-09 00:00:00,mehmet,V043,Tedarikçi_43,M0200,Malzeme_200,518,312.3,161771.4,TRY,PRD,PLT3
PO520575,Talep Oluşturuldu,2024-02-29 00:00:00,ali,V048,Tedarikçi_48,M0101,Malzeme_101,933,246.66,230133.78,USD,PRD,PLT3
PO520575,Onay Bekliyor,2024-02-29 00:00:00,mehmet,V048,Tedarikçi_48,M0101,Malzeme_101,933,246.66,230133.78,USD,PRD,PLT3
PO520680,Talep Oluşturuldu,2024-07-27 00:00:00,ayse,V025,Tedarikçi_25,M0096,Malzeme_96,192,350.4,67276.8,USD,SAT,PLT2
PO520680,Onay Bekliyor,2024-07-27 00:00:00,erdem,V025,Tedarikçi_25,M0096,Malzeme_96,192,350.4,67276.8,USD,SAT,PLT2
PO520680,Onaylandı,2024-07-27 20:24:32,erdem,V025,Tedarikçi_25,M0096,Malzeme_96,192,350.4,67276.8,USD,SAT,PLT2
PO520694,Talep Oluşturuldu,2024-08-06 00:00:00,ali,V011,Tedarikçi_11,M0151,Malzeme_151,242,355.01,85912.42,USD,PRD,PLT1
PO520694,Onay Bekliyor,2024-08-06 00:00:00,ayse,V011,Tedarikçi_11,M0151,Malzeme_151,242,355.01,85912.42,USD,PRD,PLT1
PO520694,Onaylandı,2024-08-08 10:50:25,ayse,V011,Tedarikçi_11,M0151,Malzeme_151,242,355.01,85912.42,USD,PRD,PLT1
PO520694,Sevk Edildi,2024-08-12 10:50:25,ali,V011,Tedarikçi_11,M0151,Malzeme_151,242,355.01,85912.42,USD,PRD,PLT1
PO520694,Teslim Edildi,2024-08-14 14:50:25,ali,V011,Tedarikçi_11,M0151,Malzeme_151,242,355.01,85912.42,USD,PRD,PLT1
